"ID,""Dir"",""Length"",""JERARQUIA"",""DESIGNACIÓN"",""AB_CAP_CARRIL"",""BA_CAP_CARRIL"",""AB_FACTOR_REGULACIÓN"",""BA_FACTOR_REGULACIÓN"",""AB_V0"",""BA_V0"",""AB_CARRILES"",""BA_CARRILES"",""AB_ALPHA"",""BA_ALPHA"",""AB_BETA"",""BA_BETA"",""AB_CAPACIDAD"",""BA_CAPACIDAD"",""AB_T0"",""BA_T0"",""ID"",""Dir"",""Length"",""JERARQUIA"",""DESIGNACIÓN"",""AB_CAP_CARRIL"",""BA_CAP_CARRIL"",""AB_FACTOR_REGULACIÓN"",""BA_FACTOR_REGULACIÓN"",""AB_V0"",""BA_V0"",""AB_CARRILES"",""BA_CARRILES"",""AB_ALPHA"",""BA_ALPHA"",""AB_BETA"",""BA_BETA"",""AB_CAPACIDAD"",""BA_CAPACIDAD"",""AB_T0"",""BA_T0"",""ID1"",""AB_Flow"",""BA_Flow"",""Tot_Flow"",""AB_Time"",""BA_Time"",""Max_Time"",""AB_VOC"",""BA_VOC"",""Max_VOC"",""AB_VKmT"",""BA_VKmT"",""Tot_VKmT"",""AB_VHT"",""BA_VHT"",""Tot_VHT"",""AB_Speed"",""BA_Speed"",""AB_VDF"",""BA_VDF"",""Max_VDF"""
"51,1,0.131279,10,""Calle Sol + Dª Maria Coronel"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.262557,,51,1,0.131279,10,""Calle Sol + Dª Maria Coronel"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.262557,,51,331.0070,,331.0070,0.42498,,0.42498,0.472867,,0.472867,43.4542,,43.4542,2.34452,,2.34452,18.5343,,0.42498,,0.42498"
"52,1,0.07017,10,""Calle Santa Catalina"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.14034,,52,1,0.07017,10,""Calle Santa Catalina"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.14034,,52,331.0070,,331.0070,0.227157,,0.227157,0.472867,,0.472867,23.2268,,23.2268,1.25318,,1.25318,18.5343,,0.227157,,0.227157"
"53,0,0.685384,0.00,""Paseo de Colon"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.822461,0.822461,53,0,0.685384,0.00,""Paseo de Colon"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.822461,0.822461,53,1388.4304,1203.9602,2592.3905,1.41684,1.27878,1.41684,0.514233,0.445911,0.514233,951.6078,825.1749,1776.7828,32.7864,25.6601,58.4465,29.0245,32.1579,1.41684,1.27878,1.41684"
"54,0,0.125067,0.00,""Paseo de Colon"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.150081,0.150081,54,0,0.125067,0.00,""Paseo de Colon"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.150081,0.150081,54,1399.9434,1287.0613,2687.0047,0.260215,0.244319,0.260215,0.518498,0.476689,0.518498,175.0874,160.9695,336.0569,6.07145,5.24089,11.3123,28.8378,30.7142,0.260215,0.244319,0.260215"
"55,0,0.177933,0.00,""Calle Arjona"",1600.00,1600.00,0.5,0.5,50,50,2,4,2.48003,2.48,1.854,1.854,1600.00,3200.00,0.21352,0.21352,55,0,0.177933,0.00,""Calle Arjona"",1600.00,1600.00,0.5,0.5,50,50,2,4,2.48003,2.48,1.854,1.854,1600.00,3200.00,0.21352,0.21352,55,1259.3023,1329.5580,2588.8603,0.553222,0.317439,0.553222,0.787064,0.415487,0.787064,224.0718,236.5727,460.6445,11.6112,7.03423,18.6455,19.2979,33.6316,0.553222,0.317439,0.553222"
"56,0,0.377528,0.00,""Calle Torneo"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.453033,0.453033,56,0,0.377528,0.00,""Calle Torneo"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.453033,0.453033,56,1020.5678,669.0913,1689.6591,0.941169,0.676181,0.941169,0.637855,0.418182,0.637855,385.2924,252.6004,637.8928,16.0088,7.54045,23.5492,24.0676,33.4994,0.941169,0.676181,0.941169"
"57,1,0.229124,0.00,""Calle Arjona"",1600.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,800,0.00,0.458248,,57,1,0.229124,0.00,""Calle Arjona"",1600.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,800,0.00,0.458248,,57,238.7345,,238.7345,0.578997,,0.578997,0.298418,,0.298418,54.6998,,54.6998,2.30378,,2.30378,23.7435,,0.578997,,0.578997"
"58,1,0.193308,0.00,""Calle Arjona"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.386616,,58,1,0.193308,0.00,""Calle Arjona"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.386616,,58,660.4667,,660.4667,0.572525,,0.572525,0.412792,,0.412792,127.6734,,127.6734,6.30223,,6.30223,20.2584,,0.572525,,0.572525"
"59,1,0.0412342,0.00,""Cruce Plaza de Armas"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.0824684,,59,1,0.0412342,0.00,""Cruce Plaza de Armas"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.0824684,,59,0.0000,,0.0000,0.0824684,,0.0824684,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.0824684,,0.0824684"
"60,1,0.0394555,0.00,""Cruce Plaza de Armas"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.078911,,60,1,0.0394555,0.00,""Cruce Plaza de Armas"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.078911,,60,660.4667,,660.4667,0.127516,,0.127516,0.471762,,0.471762,26.0591,,26.0591,1.40366,,1.40366,18.5650,,0.127516,,0.127516"
"61,1,0.0562407,0.00,""Cruce Plaza de Armas"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.112481,,61,1,0.0562407,0.00,""Cruce Plaza de Armas"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.112481,,61,35.1359,,35.1359,0.112782,,0.112782,0.0250971,,0.0250971,1.97607,,1.97607,0.0660451,,0.0660451,29.9200,,0.112782,,0.112782"
"65,1,0.0648337,0.00,""Cruce Plaza de Armas"",1400.00,0.00,0.5,0.5,30,0.00,4,0.00,2.48003,2.48,1.854,1.854,2800.00,0.00,0.129667,,65,1,0.0648337,0.00,""Cruce Plaza de Armas"",1400.00,0.00,0.5,0.5,30,0.00,4,0.00,2.48003,2.48,1.854,1.854,2800.00,0.00,0.129667,,65,695.6026,,695.6026,0.153989,,0.153989,0.24843,,0.24843,45.0985,,45.0985,1.78525,,1.78525,25.2617,,0.153989,,0.153989"
"67,1,0.154435,0.00,""Calle Torneo"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.30887,,67,1,0.154435,0.00,""Calle Torneo"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.30887,,67,414.2494,,414.2494,0.371415,,0.371415,0.258906,,0.258906,63.9745,,63.9745,2.56431,,2.56431,24.9481,,0.371415,,0.371415"
"68,1,0.234513,0.00,""Calle Torneo"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.469026,,68,1,0.234513,0.00,""Calle Torneo"",1600.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1600.00,0.00,0.469026,,68,562.7911,,562.7911,0.636658,,0.636658,0.351744,,0.351744,131.9817,,131.9817,5.97176,,5.97176,22.1010,,0.636658,,0.636658"
"70,0,0.123339,0.00,""Calle Torneo"",1600.00,1600.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2400.00,2400.00,0.148007,0.148007,70,0,0.123339,0.00,""Calle Torneo"",1600.00,1600.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2400.00,2400.00,0.148007,0.148007,70,1997.6083,669.0913,2666.6996,0.409208,0.182385,0.409208,0.832337,0.278788,0.832337,246.3838,82.5253,328.9092,13.6240,2.03387,15.6578,18.0846,40.5756,0.409208,0.182385,0.409208"
"71,0,0.255103,0.00,""Calle Torneo"",1600.00,1600.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2400.00,2400.00,0.306124,0.306124,71,0,0.255103,0.00,""Calle Torneo"",1600.00,1600.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2400.00,2400.00,0.306124,0.306124,71,2836.8553,368.9394,3205.7947,1.34127,0.329706,1.34127,1.18202,0.153725,1.18202,723.6912,94.1177,817.8089,63.4166,2.02736,65.4440,11.4117,46.4239,1.34127,0.329706,1.34127"
"73,0,0.456429,0.00,""Calle Torneo"",1600.00,1600.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2400.00,2400.00,0.547714,0.547714,73,0,0.456429,0.00,""Calle Torneo"",1600.00,1600.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2400.00,2400.00,0.547714,0.547714,73,1008.8903,1135.5414,2144.4317,0.820126,0.886902,0.886902,0.420371,0.473142,0.473142,460.4864,518.2936,978.7800,13.7903,16.7852,30.5755,33.3921,30.8779,0.820126,0.886902,0.886902"
"75,0,0.584239,0.00,""Calle Torneo"",1600.00,1600.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2400.00,2400.00,0.701087,0.701087,75,0,0.584239,0.00,""Calle Torneo"",1600.00,1600.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2400.00,2400.00,0.701087,0.701087,75,1396.9478,917.5989,2314.5467,1.33859,0.993549,1.33859,0.582062,0.382333,0.582062,816.1511,536.0969,1352.2481,31.1656,15.1947,46.3603,26.1875,35.2819,1.33859,0.993549,1.33859"
"76,0,0.0553697,0.00,""Calle Torneo"",1600.00,1600.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2400.00,2400.00,0.0664436,0.0664436,76,0,0.0553697,0.00,""Calle Torneo"",1600.00,1600.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2400.00,2400.00,0.0664436,0.0664436,76,1047.0570,1831.7941,2878.8511,0.101845,0.166298,0.166298,0.436274,0.763248,0.763248,57.9752,101.4258,159.4010,1.7773,5.07706,6.85435,32.6199,19.9773,0.101845,0.166298,0.166298"
"78,1,0.32285,0.00,""Calle Resolana"",1600.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2400.00,0.00,0.38742,,78,1,0.32285,0.00,""Calle Resolana"",1600.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2400.00,0.00,0.38742,,78,695.7299,,695.7299,0.484162,,0.484162,0.289887,,0.289887,224.6167,,224.6167,5.6141,,5.6141,40.0094,,0.484162,,0.484162"
"79,1,0.22122,0.00,""Calle Resolana"",1600.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2400.00,0.00,0.265464,,79,1,0.22122,0.00,""Calle Resolana"",1600.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2400.00,0.00,0.265464,,79,1026.7369,,1026.7369,0.401858,,0.401858,0.427807,,0.427807,227.1347,,227.1347,6.87671,,6.87671,33.0296,,0.401858,,0.401858"
"80,1,0.313039,0.00,""Ronda de Capuchinos"",1800.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2700.00,0.00,0.375647,,80,1,0.313039,0.00,""Ronda de Capuchinos"",1800.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2700.00,0.00,0.375647,,80,1101.7784,,1101.7784,0.552467,,0.552467,0.408066,,0.408066,344.8995,,344.8995,10.1449,,10.1449,33.9972,,0.552467,,0.552467"
"82,1,0.293982,0.00,""Calle Recaredo"",1600.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2400.00,0.00,0.352779,,82,1,0.293982,0.00,""Calle Recaredo"",1600.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2400.00,0.00,0.352779,,82,837.2435,,837.2435,0.476948,,0.476948,0.348851,,0.348851,246.1349,,246.1349,6.65537,,6.65537,36.9829,,0.476948,,0.476948"
"83,1,0.146308,0.00,""Calle Recaredo"",1600.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2400.00,0.00,0.17557,,83,1,0.146308,0.00,""Calle Recaredo"",1600.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2400.00,0.00,0.17557,,83,1196.3430,,1196.3430,0.295338,,0.295338,0.498476,,0.498476,175.0351,,175.0351,5.88876,,5.88876,29.7236,,0.295338,,0.295338"
"84,1,0.164406,0.00,""Avenida Menendez Pelayo"",1600.00,0.00,0.5,0.5,50,0.00,4,0.00,2.48003,2.48,1.854,1.854,3200.00,0.00,0.197287,,84,1,0.164406,0.00,""Avenida Menendez Pelayo"",1600.00,0.00,0.5,0.5,50,0.00,4,0.00,2.48003,2.48,1.854,1.854,3200.00,0.00,0.197287,,84,1405.4028,,1405.4028,0.303708,,0.303708,0.439188,,0.439188,231.0561,,231.0561,7.11387,,7.11387,32.4796,,0.303708,,0.303708"
"85,0,0.451862,0.00,""Avenida Menendez Pelayo"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.542235,0.542235,85,0,0.451862,0.00,""Avenida Menendez Pelayo"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.542235,0.542235,85,1012.9863,583.4886,1596.4749,1.11846,0.749451,1.11846,0.633116,0.36468,0.633116,457.7301,263.6564,721.3865,18.8831,7.28827,26.1714,24.2402,36.1754,1.11846,0.749451,1.11846"
"86,0,0.118684,0.00,""Avenida del Cid"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.142421,0.142421,86,0,0.118684,0.00,""Avenida del Cid"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.142421,0.142421,86,1012.9863,583.4886,1596.4749,0.29377,0.196847,0.29377,0.633116,0.36468,0.633116,120.2253,69.2508,189.4761,4.95976,1.9143,6.87406,24.2402,36.1754,0.29377,0.196847,0.29377"
"87,0,0.377918,0.00,""Avenida de Maria Luisa"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.453501,0.453501,87,0,0.377918,0.00,""Avenida de Maria Luisa"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.453501,0.453501,87,1348.6868,1054.3878,2403.0746,1.27282,0.972582,1.27282,0.842929,0.658992,0.842929,509.6927,398.4719,908.1646,28.6106,17.0913,45.7019,17.8148,23.3143,1.27282,0.972582,1.27282"
"88,0,0.253837,0.00,""Avenida Menendez Pelayo"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.304604,0.304604,88,0,0.253837,0.00,""Avenida Menendez Pelayo"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.304604,0.304604,88,1033.4668,552.5298,1585.9966,0.640543,0.409819,0.640543,0.645917,0.345331,0.645917,262.3319,140.2524,402.5843,11.0330,3.77395,14.8070,23.7770,37.1633,0.640543,0.409819,0.640543"
"89,1,0.179303,0.00,""Calle La Florida"",1400.00,0.00,0.5,0.5,30,0.00,3,0.00,2.48003,2.48,1.854,1.854,2100.00,0.00,0.358607,,89,1,0.179303,0.00,""Calle La Florida"",1400.00,0.00,0.5,0.5,30,0.00,3,0.00,2.48003,2.48,1.854,1.854,2100.00,0.00,0.358607,,89,924.4659,,924.4659,0.552893,,0.552893,0.440222,,0.440222,165.7598,,165.7598,8.51884,,8.51884,19.4580,,0.552893,,0.552893"
"90,0,1.37914,20,""SE-20"",2000.00,2000.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,1.03435,1.03435,90,0,1.37914,20,""SE-20"",2000.00,2000.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,1.03435,1.03435,90,988.6088,619.5485,1608.1573,1.72904,1.32644,1.72904,0.494304,0.309774,0.494304,1363.4272,854.4425,2217.8697,28.4891,13.6966,42.1857,47.8578,62.3835,1.72904,1.32644,1.72904"
"91,0,1.94927,20,""SE-30"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.974636,0.974636,91,0,1.94927,20,""SE-30"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.974636,0.974636,91,1275.2077,1272.1967,2547.4043,2.02403,2.01942,2.02403,0.637604,0.636098,0.637604,2485.7279,2479.8586,4965.5865,43.0176,42.8184,85.8360,57.7840,57.9157,2.02403,2.01942,2.02403"
"92,0,0.295591,20,""SE-20"",2000.00,2000.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.221693,0.221693,92,0,0.295591,20,""SE-20"",2000.00,2000.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.221693,0.221693,92,667.7447,409.7801,1077.5248,0.293626,0.250785,0.293626,0.333872,0.20489,0.333872,197.3794,121.1274,318.5068,3.26779,1.71278,4.98057,60.4015,70.7199,0.293626,0.250785,0.293626"
"93,0,0.278065,20,""Avenida Carlos III"",1600.00,1600.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2400.00,2400.00,0.333679,0.333679,93,0,0.278065,20,""Avenida Carlos III"",1600.00,1600.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2400.00,2400.00,0.333679,0.333679,93,904.1490,570.1257,1474.2747,0.469117,0.391281,0.469117,0.376729,0.237552,0.376729,251.4126,158.5323,409.9449,7.0692,3.71799,10.7872,35.5645,42.6393,0.469117,0.391281,0.469117"
"94,0,0.818609,20,""SE-30"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.409304,0.409304,94,0,0.818609,20,""SE-30"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.409304,0.409304,94,1142.7288,1092.2597,2234.9884,0.768905,0.740012,0.768905,0.571364,0.54613,0.571364,935.4476,894.1332,1829.5809,14.6442,13.4714,28.1156,63.8785,66.3726,0.768905,0.740012,0.768905"
"95,1,0.307511,20,""SE-30 a SE-20 sentido Huelva"",2000.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,2000.00,0.00,0.369013,,95,1,0.307511,20,""SE-30 a SE-20 sentido Huelva"",2000.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,2000.00,0.00,0.369013,,95,210.0590,,210.0590,0.383041,,0.383041,0.105029,,0.105029,64.5954,,64.5954,1.34102,,1.34102,48.1688,,0.383041,,0.383041"
"96,0,0.246125,20,""SE-30"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.123063,0.123063,96,0,0.246125,20,""SE-30"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.123063,0.123063,96,1208.7657,1109.0252,2317.7909,0.24305,0.225343,0.24305,0.604383,0.554513,0.604383,297.5080,272.9594,570.4674,4.89651,4.16518,9.06169,60.7591,65.5337,0.24305,0.225343,0.24305"
"97,1,0.26359,20,""SE-20 a SE-30 sentido Huelva"",2000.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,1000,0.00,0.316307,,97,1,0.26359,20,""SE-20 a SE-30 sentido Huelva"",2000.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,1000,0.00,0.316307,,97,334.2949,,334.2949,0.419181,,0.419181,0.334295,,0.334295,88.1166,,88.1166,2.3355,,2.3355,37.7292,,0.419181,,0.419181"
"98,1,0.041911,20,""Rotonda SE-20 Estadio Olimpico"",1600.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2400.00,0.00,0.0502932,,98,1,0.041911,20,""Rotonda SE-20 Estadio Olimpico"",1600.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2400.00,0.00,0.0502932,,98,744.0750,,744.0750,0.0645176,,0.0645176,0.310031,,0.310031,31.1849,,31.1849,0.800099,,0.800099,38.9764,,0.0645176,,0.0645176"
"99,1,0.0581187,20,""Rotonda SE-20 Estadio Olimpico"",1600.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2400.00,0.00,0.0697425,,99,1,0.0581187,20,""Rotonda SE-20 Estadio Olimpico"",1600.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2400.00,0.00,0.0697425,,99,619.8391,,619.8391,0.0838006,,0.0838006,0.258266,,0.258266,36.0243,,36.0243,0.865715,,0.865715,41.6121,,0.0838006,,0.0838006"
"100,1,0.0717663,20,""Rotonda SE-20 Estadio Olimpico"",1600.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2400.00,0.00,0.0861195,,100,1,0.0717663,20,""Rotonda SE-20 Estadio Olimpico"",1600.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2400.00,0.00,0.0861195,,100,1002.0396,,1002.0396,0.128414,,0.128414,0.417517,,0.417517,71.9126,,71.9126,2.1446,,2.1446,33.5319,,0.128414,,0.128414"
"101,0,0.0473653,20,""SE-30"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.0236826,0.0236826,101,0,0.0473653,20,""SE-30"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.0236826,0.0236826,101,1208.7657,1443.3202,2652.0858,0.0467735,0.0557623,0.0557623,0.604383,0.72166,0.72166,57.2535,68.3632,125.6167,0.942302,1.34138,2.28368,60.7591,50.9648,0.0467735,0.0557623,0.0557623"
"102,1,0.223665,20,""SE-30 a SE-20 sentido Sevilla"",2000.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,1000,0.00,0.268398,,102,1,0.223665,20,""SE-30 a SE-20 sentido Sevilla"",2000.00,0.00,0.5,0.5,50,0.00,1,0.00,2.48003,2.48,1.854,1.854,1000,0.00,0.268398,,102,237.5655,,237.5655,0.314736,,0.314736,0.237565,,0.237565,53.1351,,53.1351,1.24618,,1.24618,42.6386,,0.314736,,0.314736"
"103,0,0.0169989,20,""SE-30"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.00849945,0.00849945,103,0,0.0169989,20,""SE-30"",2000.00,2000.00,0.5,0.5,120,120,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.00849945,0.00849945,103,1352.5533,1092.0252,2444.5785,0.0187065,0.0153641,0.0187065,0.676277,0.546013,0.676277,22.9919,18.5632,41.5552,0.421691,0.279633,0.701324,54.5231,66.3844,0.0187065,0.0153641,0.0187065"
"104,1,0.16624,20,""SE-20 a SE-30 sentido Sevilla"",2000.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,2000.00,0.00,0.199488,,104,1,0.16624,20,""SE-20 a SE-30 sentido Sevilla"",2000.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,2000.00,0.00,0.199488,,104,161.5068,,161.5068,0.204146,,0.204146,0.0807534,,0.0807534,26.8488,,26.8488,0.549517,,0.549517,48.8590,,0.204146,,0.204146"
"105,1,0.0464666,20,""Rotonda SE-20 Escuela de Ingen"",1600.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2400.00,0.00,0.0557599,,105,1,0.0464666,20,""Rotonda SE-20 Escuela de Ingen"",1600.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2400.00,0.00,0.0557599,,105,570.6917,,570.6917,0.0654034,,0.0654034,0.237788,,0.237788,26.5181,,26.5181,0.622086,,0.622086,42.6277,,0.0654034,,0.0654034"
"106,1,0.0426859,20,""Rotonda SE-20 Escuela de Ingen"",1600.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2400.00,0.00,0.051223,,106,1,0.0426859,20,""Rotonda SE-20 Escuela de Ingen"",1600.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2400.00,0.00,0.051223,,106,646.7504,,646.7504,0.0623947,,0.0623947,0.269479,,0.269479,27.6071,,27.6071,0.672563,,0.672563,41.0476,,0.0623947,,0.0623947"
"107,1,0.0674615,20,""Rotonda SE-20 Escuela de Ingen"",1600.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2400.00,0.00,0.0809538,,107,1,0.0674615,20,""Rotonda SE-20 Escuela de Ingen"",1600.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2400.00,0.00,0.0809538,,107,904.7150,,904.7150,0.113851,,0.113851,0.376965,,0.376965,61.0334,,61.0334,1.71671,,1.71671,35.5526,,0.113851,,0.113851"
"108,0,0.501279,20,""SE-20"",2000.00,2000.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.37596,0.37596,108,0,0.501279,20,""SE-20"",2000.00,2000.00,0.5,0.5,80,80,2,2,2.48003,2.48,1.854,1.854,2000.00,2000.00,0.37596,0.37596,108,1001.8052,619.6046,1621.4098,0.634745,0.482145,0.634745,0.500903,0.309802,0.500903,502.1842,310.5950,812.7793,10.5982,4.97898,15.5772,47.3840,62.3812,0.634745,0.482145,0.634745"
"109,0,0.815916,20,""Calle Estadio Olimpico"",1400.00,1400.00,0.5,0.5,30,30,2,2,2.48003,2.48,1.854,1.854,1400.00,1400.00,1.63183,1.63183,109,0,0.815916,20,""Calle Estadio Olimpico"",1400.00,1400.00,0.5,0.5,30,30,2,2,2.48003,2.48,1.854,1.854,1400.00,1400.00,1.63183,1.63183,109,0.0000,0.0000,0.0000,1.63183,1.63183,1.63183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,1.63183,1.63183,1.63183"
